clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level,successful rate
1529515307,101120,512784,2,201,608,0.08,0.14,0.12,1483,96.4525,0.0,0.4853,0.0167,0.1339,0.0,1.1377,1.7738,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1594,79680208896,7440379904,408983552,87.2071,494512128,59996160,90.1594,79680208896,7440388096,68168630272,90.1594,79680208896,7440379904,68168630272,90.1594,79680208896,7440379904,7812018176,8371621888,4318448,3882568,2,208,2608,0.32,0.28,0.31,5734,84.8864,0.0,0.5719,0.0,3.5772,0.0,3.3095,7.6854,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3113,79680208896,7325523968,408983552,87.2071,494512128,59996160,90.3112,79680208896,7325618176,68283289600,90.311,79680208896,7325720576,68283338752,90.3111,79680208896,7325671424,7779958784,8371621888,6999832,9310912,2,203,3814,0.69,2.02,1.11,6904,52.9734,0.0,0.2588,0.0152,10.6279,0.0,5.0365,30.9683,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8545,79680208896,6914859008,408983552,87.2071,494512128,59996160,90.8545,79680208896,6914850816,68694151168,90.8545,79680208896,6914859008,68694159360,90.8545,79680208896,6914850816,6632095744,8371621888,2,0.02%
1529515312,51816,45000,3,201,643,0.07,0.14,0.12,1827,96.4369,0.0,0.4353,0.0167,0.1506,0.0,1.1714,1.7579,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1594,79680208896,7440396288,408983552,87.2071,494512128,59996160,90.1594,79680208896,7440396288,68168613888,90.1594,79680208896,7440396288,68168622080,90.1594,79680208896,7440388096,7811858432,8371621888,4380376,4368384,3,208,2564,0.29,0.28,0.31,5277,85.0036,0.0,0.5725,0.0,3.5580000000000003,0.0,3.2934,7.6208,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.311,79680208896,7325765632,408983552,87.2071,494512128,59996160,90.3109,79680208896,7325868032,68283035648,90.3107,79680208896,7325974528,68283088896,90.3108,79680208896,7325917184,7779438592,8371621888,7046616,8832784,2,203,3726,0.72,2.01,1.09,6398,53.1274,0.0,0.2584,0.0152,10.7056,0.0,4.9909,30.8756,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8544,79680208896,6914875392,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914867200,68694142976,90.8544,79680208896,6914867200,68694142976,90.8544,79680208896,6914867200,6632169472,8371621888,2,0.02%
1529515317,99656,47384,5,201,628,0.06,0.14,0.12,1456,96.4513,0.0,0.4349,0.0167,0.1674,0.0,1.1546,1.7729,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1594,79680208896,7440408576,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440420864,68168601600,90.1594,79680208896,7440408576,68168605696,90.1594,79680208896,7440404480,7811911680,8371621888,4321000,3883792,2,208,2574,0.27,0.27,0.3,5659,84.93299999999998,0.0,0.5710000000000001,0.0,3.5587,0.0,3.3559,7.6909,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3107,79680208896,7326019584,408983552,87.2071,494512128,59996160,90.3105,79680208896,7326113792,68282793984,90.3104,79680208896,7326216192,68282847232,90.3105,79680208896,7326162944,7779426304,8371621888,6993768,8819592,3,203,3692,0.66,2.0,1.09,6740,53.1993,0.0,0.2745,0.0152,10.7257,0.0,4.9802,30.7915,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8544,79680208896,6914887680,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914875392,68694122496,90.8544,79680208896,6914887680,68694134784,90.8544,79680208896,6914875392,6632046592,8371621888,2,0.02%
1529515322,64768,82256,2,201,705,0.06,0.14,0.12,1461,96.5223,0.0,0.2675,0.0167,0.1839,0.0,1.237,1.7887,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1593,79680208896,7440420864,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440429056,68168589312,90.1593,79680208896,7440420864,68168589312,90.1593,79680208896,7440420864,7811796992,8371621888,4377376,3903752,3,208,2597,0.25,0.27,0.3,5212,84.9384,0.0,0.5712,0.0,3.5006,0.0,3.2696,7.89,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3104,79680208896,7326216192,408983552,87.2071,494512128,59996160,90.3103,79680208896,7326310400,68282597376,90.3101,79680208896,7326412800,68282646528,90.3102,79680208896,7326363648,7779340288,8371621888,7049000,8863624,2,203,3723,0.69,1.99,1.09,6543,52.9663,0.0,0.2592,0.0153,10.9011,0.0,4.9817,30.7868,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8544,79680208896,6914895872,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914887680,68694114304,90.8544,79680208896,6914895872,68694114304,90.8544,79680208896,6914895872,6632067072,8371621888,2,0.02%
1529515327,101512,508400,2,201,700,0.05,0.14,0.11,1740,96.4739,0.0,0.2675,0.0,0.2173,0.0,1.2201,1.8723,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1593,79680208896,7440429056,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440437248,68168581120,90.1593,79680208896,7440429056,68168581120,90.1593,79680208896,7440429056,7811932160,8371621888,4325984,3912080,3,208,2685,0.23,0.27,0.3,5794,84.3533,0.0,0.5720000000000001,0.0,3.6059,0.0,3.3238,8.0622,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3101,79680208896,7326457856,408983552,87.2071,494512128,59996160,90.3099,79680208896,7326560256,68282351616,90.3098,79680208896,7326658560,68282400768,90.3099,79680208896,7326609408,7779168256,8371621888,7010392,9295760,2,203,3750,0.79,2.0,1.1,6675,52.8135,0.0,0.2748,0.0,11.1518,0.0,5.1031,30.7328,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8544,79680208896,6914904064,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914895872,68694106112,90.8544,79680208896,6914904064,68694106112,90.8544,79680208896,6914904064,6631788544,8371621888,2,0.02%
1529515332,50688,45000,3,201,645,0.05,0.14,0.11,1649,96.471,0.0,0.2509,0.0,0.2006,0.0,1.2044,1.8568,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1593,79680208896,7440445440,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440445440,68168572928,90.1593,79680208896,7440437248,68168572928,90.1593,79680208896,7440437248,7812079616,8371621888,4377832,4352424,5,208,2601,0.21,0.27,0.29,5474,84.5989,0.0,0.5741,0.0,3.5785,0.0,3.3172,8.0014,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3097,79680208896,7326707712,408983552,87.2071,494512128,59996160,90.3096,79680208896,7326806016,68282109952,90.3095,79680208896,7326900224,68282155008,90.3095,79680208896,7326855168,7779074048,8371621888,7042376,8838608,2,203,3730,0.81,1.99,1.1,6797,52.8351,0.0,0.2604,0.0,11.2164,0.0,4.9273,30.6219,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8544,79680208896,6914920448,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914912256,68694089728,90.8544,79680208896,6914920448,68694089728,90.8544,79680208896,6914920448,6631899136,8371621888,2,0.02%
1529515337,98312,70672,4,201,580,0.04,0.13,0.11,1731,96.4554,0.0,0.2676,0.0,0.2174,0.0,1.1869,1.8729,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1593,79680208896,7440453632,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440453632,68168556544,90.1593,79680208896,7440453632,68168564736,90.1593,79680208896,7440445440,7812087808,8371621888,4318368,3882080,2,208,2635,0.19,0.27,0.29,5800,84.8099,0.0,0.5565,0.0,3.3716,0.0,3.264,7.9339,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3094,79680208896,7326965760,408983552,87.2071,494512128,59996160,90.3093,79680208896,7327059968,68281847808,90.3091,79680208896,7327162368,68281905152,90.3092,79680208896,7327105024,7779258368,8371621888,6992192,8833584,2,203,3740,0.9,1.99,1.12,6900,52.862,0.0,0.26,0.0,11.3695,0.0,5.0176,30.4833,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8543,79680208896,6914936832,408983552,87.2071,494512128,59996160,90.8544,79680208896,6914920448,68694077440,90.8544,79680208896,6914932736,68694077440,90.8544,79680208896,6914932736,6631849984,8371621888,2,0.02%
1529515342,49840,43792,2,201,677,0.04,0.13,0.11,1436,96.4865,0.0,0.2676,0.0,0.2008,0.0,1.1714,1.8565,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1593,79680208896,7440461824,408983552,87.2071,494512128,59996160,90.1593,79680208896,7440470016,68168548352,90.1593,79680208896,7440461824,68168548352,90.1593,79680208896,7440461824,7811977216,8371621888,4364272,3915432,2,208,2556,0.18,0.27,0.28,5427,84.9023,0.0,0.4484,0.0179,3.3877,0.0,3.2657,7.8372,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3091,79680208896,7327207424,408983552,87.2071,494512128,59996160,90.309,79680208896,7327305728,68281602048,90.3088,79680208896,7327408128,68281655296,90.3089,79680208896,7327354880,7779000320,8371621888,6948992,8896832,2,203,3680,0.91,1.98,1.12,6392,52.7328,0.0,0.2746,0.0,11.2775,0.0,5.0985,30.7094,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8543,79680208896,6914953216,408983552,87.2071,494512128,59996160,90.8543,79680208896,6914945024,68694056960,90.8543,79680208896,6914953216,68694065152,90.8543,79680208896,6914945024,6631862272,8371621888,2,0.02%
1529515412,103872,77880,2,200,673,0.01,0.12,0.08,1488,96.5736,0.0,0.3846,0.0167,0.1839,0.0,1.1702,1.6722,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1591,79680208896,7440625664,408983552,87.2071,494512128,59996160,90.1591,79680208896,7440625664,68168392704,90.1591,79680208896,7440617472,68168392704,90.1591,79680208896,7440617472,7811895296,8371621888,4333072,4351888,2,208,2559,0.09,0.25,0.23,5329,83.6083,0.0,0.4398,0.0175,3.9291,0.0,3.6047,8.3026,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3046,79680208896,7330594816,408983552,87.2071,494512128,59996160,90.3045,79680208896,7330689024,68278218752,90.3043,79680208896,7330791424,68278267904,90.3044,79680208896,7330742272,7778410496,8371621888,7011296,8873056,2,203,4143,0.77,1.89,1.04,6918,53.2284,0.0,0.2225,0.0,12.0783,0.0,4.9110000000000005,29.5613,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8541,79680208896,6915145728,408983552,87.2071,494512128,59996160,90.8541,79680208896,6915137536,68693864448,90.8541,79680208896,6915145728,68693864448,90.8541,79680208896,6915145728,6633435136,8371621888,2,0.03%
1529515417,101128,47848,2,200,660,0.01,0.12,0.08,1950,96.471,0.0,0.3849,0.0167,0.184,0.0,1.1381,1.7573,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1591,79680208896,7440637952,408983552,87.2071,494512128,59996160,90.1591,79680208896,7440637952,68168372224,90.1591,79680208896,7440637952,68168380416,90.1591,79680208896,7440629760,7812034560,8371621888,4377456,3923840,2,208,2590,0.09,0.25,0.23,5684,83.9591,0.0,0.406,0.0176,3.754,0.0,3.5821,8.1906,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3043,79680208896,7330836480,408983552,87.2071,494512128,59996160,90.3042,79680208896,7330930688,68277985280,90.304,79680208896,7331024896,68278030336,90.3041,79680208896,7330988032,7778512896,8371621888,7047608,8371608,3,203,3812,0.87,1.9,1.06,6578,53.1607,0.0,0.2224,0.0,12.2339,0.0,5.0524,29.409,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.854,79680208896,6915166208,408983552,87.2071,494512128,59996160,90.8541,79680208896,6915145728,68693856256,90.8541,79680208896,6915153920,68693856256,90.8541,79680208896,6915153920,6632812544,8371621888,2,0.03%
1529515422,50176,43584,2,200,671,0.01,0.12,0.08,1589,96.4537,0.0,0.368,0.0167,0.1672,0.0,1.171,1.8063,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.159,79680208896,7440646144,408983552,87.2071,494512128,59996160,90.159,79680208896,7440654336,68168364032,90.159,79680208896,7440646144,68168372224,90.1591,79680208896,7440637952,7811923968,8371621888,4325832,3887544,2,208,2631,0.08,0.25,0.23,5296,84.0191,0.0,0.4418,0.0177,3.7109,0.0,3.5847,8.1993,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.304,79680208896,7331078144,408983552,87.2071,494512128,59996160,90.3038,79680208896,7331180544,68277727232,90.3037,79680208896,7331282944,68277772288,90.3038,79680208896,7331237888,7778390016,8371621888,7037296,9367968,2,203,4279,0.88,1.89,1.06,6561,53.2761,0.0,0.2387,0.0,12.0764,0.0,5.1082,29.408,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.854,79680208896,6915178496,408983552,87.2071,494512128,59996160,90.854,79680208896,6915170304,68693831680,90.854,79680208896,6915178496,68693831680,90.854,79680208896,6915178496,6632673280,8371621888,2,0.03%
1529515427,100720,526720,4,200,604,0.01,0.12,0.08,1599,96.5044,0.0,0.368,0.0167,0.184,0.0,1.1877,1.7394,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.159,79680208896,7440654336,408983552,87.2071,494512128,59996160,90.159,79680208896,7440662528,68168355840,90.159,79680208896,7440654336,68168355840,90.159,79680208896,7440654336,7811923968,8371621888,4382232,3909072,2,208,2600,0.07,0.25,0.22,5576,84.2087,0.0,0.4601,0.0177,3.7999,0.0,3.4824,8.0517,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3036,79680208896,7331336192,408983552,87.2071,494512128,59996160,90.3035,79680208896,7331426304,68277477376,90.3034,79680208896,7331532800,68277522432,90.3034,79680208896,7331487744,7777935360,8371621888,7059600,9309600,4,203,4043,0.89,1.89,1.05,6708,53.29,0.0,0.2372,0.0,11.8908,0.0,5.0531,29.7866,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.854,79680208896,6915186688,408983552,87.2071,494512128,59996160,90.854,79680208896,6915178496,68693823488,90.854,79680208896,6915186688,68693823488,90.854,79680208896,6915186688,6632620032,8371621888,2,0.03%
1529515432,51112,43536,2,200,685,0.01,0.12,0.08,1660,96.5194,0.0,0.3682,0.0167,0.1673,0.0,1.1552,1.7741,4172005376,97.1372,4294963200,95.472,99.7583,95.472,95.472,95.472,90.159,79680208896,7440670720,408983552,87.2071,494512128,59996160,90.159,79680208896,7440670720,68168339456,90.159,79680208896,7440670720,68168347648,90.159,79680208896,7440662528,7811891200,8371621888,4325696,4359920,3,208,2579,0.07,0.25,0.22,5367,84.5949,0.0,0.4448,0.0177,3.6847,0.0,3.3375,7.7758,4204642304,97.8971,4294963200,95.5609,99.7583,95.5609,95.5609,95.5609,90.3033,79680208896,7331577856,408983552,87.2071,494512128,59996160,90.3032,79680208896,7331680256,68277235712,90.303,79680208896,7331774464,68277280768,90.3031,79680208896,7331729408,7777157120,8371621888,6996184,8860264,2,203,3906,0.98,1.89,1.07,6486,53.1117,0.0,0.2197,0.0,11.7684,0.0,5.0527,29.9749,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.854,79680208896,6915207168,408983552,87.2071,494512128,59996160,90.854,79680208896,6915198976,68693803008,90.854,79680208896,6915207168,68693803008,90.854,79680208896,6915207168,6632747008,8371621888,2,0.03%
