clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io
1529580687,54032,511976,15,306,742,98.0000,24.8800,53.8500,2444,0.0000,0.0000,0.3333,0.0167,0.1999,0.0000,97.3671,2.0830,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437156352,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437156352,68171853824,90.1637,79680208896,7437156352,68171853824,90.1637,79680208896,7437156352,7786196992,8371621888,223816,622536,2,207,804,0.0100,12.1900,3.3500,1519,95.0671,0.0000,0.3190,0.0168,0.5203,0.0000,1.4262,2.6020,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9710,79680208896,7582797824,408983552,87.2071,494512128,59996160,89.9711,79680208896,7582781440,68026216448,89.9710,79680208896,7582793728,68026224640,89.9711,79680208896,7582785536,7648391168,8371621888,3120568,1943160,4,206,2509,0.0000,0.2500,0.0500,2888,83.7026,0.0000,0.3053,0.0000,7.5257,0.0000,2.7448,5.7046,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7976,79680208896,6957875200,408983552,87.2071,494512128,59996160,90.7975,79680208896,6957887488,68651143168,90.7976,79680208896,6957867008,68651143168,90.7976,79680208896,6957867008,6614638592,8371621888,0,0,0,1,0,0,0,0,0,0
1529580692,119944,52712,4,306,865,98.0000,25.2800,54.6300,2522,0.0000,0.0000,0.3332,0.0167,0.2333,0.0000,97.3680,2.0656,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437164544,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437164544,68171841536,90.1636,79680208896,7437168640,68171841536,90.1636,79680208896,7437168640,7786246144,8371621888,229888,217184,2,207,687,0.0100,12.1200,3.3000,2073,95.1158,0.0000,0.3356,0.0168,0.5203,0.0000,1.4099,2.6011,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9710,79680208896,7582814208,408983552,87.2071,494512128,59996160,89.9710,79680208896,7582801920,68026208256,89.9710,79680208896,7582801920,68026208256,89.9710,79680208896,7582801920,7648366592,8371621888,3180072,1544960,3,206,2552,0.0000,0.2500,0.0500,2949,83.5202,0.0000,0.2567,0.0000,7.5357,0.0000,2.7755,5.7597,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7975,79680208896,6957887488,408983552,87.2071,494512128,59996160,90.7975,79680208896,6957895680,68651122688,90.7975,79680208896,6957887488,68651122688,90.7975,79680208896,6957887488,6614532096,8371621888,0,0,0,1,0,0,0,0,0,0
1529580697,50872,70448,17,306,728,98.2400,25.6900,55.3800,1952,0.0000,0.0000,0.3498,0.0167,0.2331,0.0000,97.3180,2.1153,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437176832,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437176832,68171825152,90.1636,79680208896,7437185024,68171833344,90.1636,79680208896,7437176832,7786217472,8371621888,269888,185136,2,207,834,0.0100,12.0500,3.2400,1540,95.1007,0.0000,0.3188,0.0168,0.4864,0.0000,1.4267,2.6179,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9710,79680208896,7582838784,408983552,87.2071,494512128,59996160,89.9710,79680208896,7582826496,68026175488,89.9710,79680208896,7582834688,68026179584,89.9710,79680208896,7582830592,7648301056,8371621888,3116064,1496960,2,210,2531,0.0000,0.2500,0.0500,3188,83.4293,0.0000,0.2564,0.0000,7.6837,0.0000,2.7560,5.8004,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7975,79680208896,6957899776,408983552,87.2071,494512128,59996160,90.7975,79680208896,6957912064,68651110400,90.7975,79680208896,6957899776,68651110400,90.7975,79680208896,6957899776,6614548480,8371621888,0,0,0,1,0,0,0,0,0,0
1529580702,98304,47960,12,306,739,98.3800,26.0900,56.1200,2494,0.0000,0.0000,0.3498,0.0167,0.1998,0.0000,97.3513,2.0986,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437185024,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437185024,68171816960,90.1636,79680208896,7437193216,68171825152,90.1636,79680208896,7437185024,7785975808,8371621888,217624,176632,2,207,666,0.0100,11.9900,3.1900,2127,95.1526,0.0000,0.2516,0.0168,0.4697,0.0000,1.4592,2.5826,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9710,79680208896,7582863360,408983552,87.2071,494512128,59996160,89.9710,79680208896,7582851072,68026155008,89.9710,79680208896,7582855168,68026159104,89.9710,79680208896,7582851072,7648481280,8371621888,3162800,1509864,2,206,2554,0.0000,0.2400,0.0500,3161,83.1712,0.0000,0.2395,0.0000,7.7905,0.0000,2.7658,5.9556,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7975,79680208896,6957920256,408983552,87.2071,494512128,59996160,90.7975,79680208896,6957928448,68651089920,90.7975,79680208896,6957920256,68651089920,90.7975,79680208896,6957920256,6614564864,8371621888,0,0,0,1,0,0,0,0,0,0
1529580707,51376,485200,19,306,762,98.5100,26.4900,56.8500,2074,0.0000,0.0000,0.3165,0.0167,0.2166,0.0000,97.3851,2.0490,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437193216,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437201408,68171808768,90.1636,79680208896,7437201408,68171808768,90.1636,79680208896,7437201408,7785857024,8371621888,273664,642848,2,207,876,0.0100,11.9300,3.1400,1588,95.2197,0.0000,0.2351,0.0000,0.4700,0.0000,1.4430,2.5185,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9709,79680208896,7582887936,408983552,87.2071,494512128,59996160,89.9709,79680208896,7582875648,68026122240,89.9709,79680208896,7582887936,68026134528,89.9709,79680208896,7582875648,7648358400,8371621888,3115576,1969824,2,206,2539,0.0000,0.2400,0.0500,2762,83.2429,0.0000,0.2394,0.0000,7.8444,0.0000,2.7618,6.0814,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7975,79680208896,6957932544,408983552,87.2071,494512128,59996160,90.7975,79680208896,6957948928,68651077632,90.7975,79680208896,6957932544,68651077632,90.7975,79680208896,6957932544,6614515712,8371621888,0,0,0,1,0,0,0,0,0,0
1529580712,102016,71064,15,306,715,98.6300,26.8800,57.6000,2540,0.0000,0.0000,0.3165,0.0167,0.2332,0.0000,97.3338,2.1156,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437201408,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437209600,68171800576,90.1636,79680208896,7437209600,68171800576,90.1636,79680208896,7437209600,7785865216,8371621888,221760,177176,2,207,720,0.0100,11.8600,3.0800,1952,95.3164,0.0000,0.2351,0.0000,0.4700,0.0000,1.3938,2.5856,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9709,79680208896,7582908416,408983552,87.2071,494512128,59996160,89.9709,79680208896,7582892032,68026105856,89.9709,79680208896,7582904320,68026105856,89.9709,79680208896,7582904320,7648374784,8371621888,3157224,1512040,3,206,2559,0.0000,0.2400,0.0500,3373,82.8558,0.0000,0.2230,0.0000,8.1477,0.0000,2.7601,5.9892,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7974,79680208896,6957957120,408983552,87.2071,494512128,59996160,90.7974,79680208896,6957961216,68651053056,90.7974,79680208896,6957957120,68651061248,90.7975,79680208896,6957948928,6614597632,8371621888,0,0,0,1,0,0,0,0,0,0
1529580717,49352,41920,18,306,743,98.9000,27.2900,58.3100,2242,0.0000,0.0000,0.3166,0.0167,0.2499,0.0000,97.2851,2.1326,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437221888,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437221888,68171788288,90.1636,79680208896,7437221888,68171788288,90.1636,79680208896,7437221888,7785885696,8371621888,268568,182576,2,207,771,0.0100,11.8000,3.0300,1652,95.3012,0.0000,0.2518,0.0000,0.4530,0.0000,1.4094,2.6188,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9709,79680208896,7582937088,408983552,87.2071,494512128,59996160,89.9709,79680208896,7582920704,68026085376,89.9709,79680208896,7582924800,68026085376,89.9709,79680208896,7582924800,7648268288,8371621888,3115056,1496688,2,206,2544,0.0000,0.2400,0.0500,2899,82.8849,0.0000,0.2388,0.0000,8.1184,0.0000,2.7853,5.9854,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7974,79680208896,6957969408,408983552,87.2071,494512128,59996160,90.7974,79680208896,6957981696,68651040768,90.7974,79680208896,6957969408,68651040768,90.7974,79680208896,6957969408,6614495232,8371621888,0,0,0,1,0,0,0,0,0,0
1529580722,101528,71872,28,306,811,99.0700,27.6800,59.0000,2469,0.0000,0.0000,0.2999,0.0000,0.2333,0.0000,97.3518,2.0327,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437221888,408983552,87.2071,494512128,59996160,90.1636,79680208896,7437230080,68171780096,90.1636,79680208896,7437230080,68171780096,90.1636,79680208896,7437230080,7785943040,8371621888,275800,208328,4,207,748,0.0000,11.7300,2.9800,2160,95.2525,0.0000,0.2517,0.0000,0.4361,0.0000,1.3758,2.7517,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9708,79680208896,7582953472,408983552,87.2071,494512128,59996160,89.9708,79680208896,7582941184,68026056704,89.9708,79680208896,7582953472,68026060800,89.9708,79680208896,7582949376,7648296960,8371621888,3163520,1537880,2,206,2549,0.0000,0.2400,0.0500,2987,82.7504,0.0000,0.2387,0.0000,8.1094,0.0000,2.7402,6.0939,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7974,79680208896,6957993984,408983552,87.2071,494512128,59996160,90.7974,79680208896,6958002176,68651016192,90.7974,79680208896,6957993984,68651024384,90.7974,79680208896,6957985792,6614392832,8371621888,0,0,0,1,0,0,0,0,0,0
1529580727,43008,498320,13,306,774,99.1500,28.0700,59.6800,2493,0.0000,0.0000,0.3000,0.0000,0.2333,0.0000,97.3680,2.0497,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1636,79680208896,7437238272,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437246464,68171763712,90.1635,79680208896,7437246464,68171763712,90.1635,79680208896,7437246464,7785902080,8371621888,238264,621448,2,207,816,0.0000,11.6700,2.9300,1635,95.1031,0.0000,0.2518,0.0000,0.4365,0.0000,1.4434,2.6351,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9708,79680208896,7582986240,408983552,87.2071,494512128,59996160,89.9708,79680208896,7582969856,68026032128,89.9708,79680208896,7582978048,68026036224,89.9708,79680208896,7582973952,7648317440,8371621888,3116136,1945928,3,206,2514,0.0000,0.2400,0.0500,2967,82.6868,0.0000,0.2387,0.0000,8.1597,0.0000,2.7526,6.1267,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7974,79680208896,6958006272,408983552,87.2071,494512128,59996160,90.7974,79680208896,6958018560,68651003904,90.7974,79680208896,6958006272,68651003904,90.7974,79680208896,6958006272,6614638592,8371621888,0,0,0,1,0,0,0,0,0,0
1529580732,98928,49552,16,306,758,99.2200,28.4500,60.3500,2119,0.0000,0.0000,0.2999,0.0000,0.2167,0.0000,97.3338,2.1160,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437246464,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437254656,68171755520,90.1635,79680208896,7437254656,68171755520,90.1635,79680208896,7437254656,7785783296,8371621888,272992,183040,2,207,752,0.0000,11.6100,2.8800,2037,95.2637,0.0000,0.2521,0.0000,0.4032,0.0000,1.4442,2.5710,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9708,79680208896,7583006720,408983552,87.2071,494512128,59996160,89.9708,79680208896,7582990336,68026007552,89.9708,79680208896,7583002624,68026015744,89.9708,79680208896,7582994432,7648215040,8371621888,3163672,1524672,2,206,2608,0.1600,0.2500,0.0800,3109,82.7131,0.0000,0.2383,0.0000,8.1107,0.0000,2.7654,6.1169,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7974,79680208896,6958030848,408983552,87.2071,494512128,59996160,90.7974,79680208896,6958030848,68650979328,90.7974,79680208896,6958030848,68650991616,90.7974,79680208896,6958018560,6614552576,8371621888,0,0,0,1,0,0,0,0,0,0
1529580737,52768,46936,11,306,791,99.2200,28.8400,61.0200,2202,0.0000,0.0000,0.3499,0.0000,0.2333,0.0000,97.4004,2.0830,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437262848,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437262848,68171747328,90.1635,79680208896,7437262848,68171747328,90.1635,79680208896,7437262848,7785807872,8371621888,228224,212992,3,207,824,0.0000,11.5400,2.8300,1610,95.2973,0.0000,0.2520,0.0000,0.4202,0.0000,1.4948,2.5202,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9707,79680208896,7583023104,408983552,87.2071,494512128,59996160,89.9708,79680208896,7583019008,68025987072,89.9707,79680208896,7583023104,68025991168,89.9707,79680208896,7583019008,7648239616,8371621888,3111632,1528288,2,206,2499,0.1500,0.2500,0.0800,2802,82.6722,0.0000,0.2224,0.0000,8.1548,0.0000,2.8635,6.1626,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7973,79680208896,6958039040,408983552,87.2071,494512128,59996160,90.7973,79680208896,6958047232,68650971136,90.7973,79680208896,6958039040,68650971136,90.7973,79680208896,6958039040,6614409216,8371621888,0,0,0,1,0,0,0,0,0,0
1529580742,100648,72528,5,306,706,99.3600,29.2200,61.6700,2458,0.0000,0.0000,0.3667,0.0000,0.2500,0.0000,97.2329,2.1170,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437262848,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437271040,68171739136,90.1635,79680208896,7437271040,68171739136,90.1635,79680208896,7437271040,7785689088,8371621888,212368,171976,2,207,773,0.0000,11.4800,2.7900,1918,95.2141,0.0000,0.3192,0.0000,0.4704,0.0000,1.4444,2.5365,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9707,79680208896,7583055872,408983552,87.2071,494512128,59996160,89.9707,79680208896,7583035392,68025966592,89.9707,79680208896,7583043584,68025970688,89.9707,79680208896,7583039488,7648260096,8371621888,3162536,1501280,4,206,2526,0.1300,0.2400,0.0800,3138,82.3762,0.0000,0.2536,0.0000,8.3281,0.0000,2.7901,6.2302,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7973,79680208896,6958059520,408983552,87.2071,494512128,59996160,90.7973,79680208896,6958063616,68650950656,90.7973,79680208896,6958059520,68650958848,90.7973,79680208896,6958051328,6614470656,8371621888,0,0,0,1,0,0,0,0,0,0
1529580747,56736,479656,27,306,758,99.4600,29.6000,62.3100,2390,0.0000,0.0000,0.3999,0.0000,0.2333,0.0000,97.1833,2.2163,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437279232,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437287424,68171722752,90.1635,79680208896,7437287424,68171722752,90.1635,79680208896,7437287424,7785697280,8371621888,280744,617968,2,207,757,0.0000,11.4200,2.7400,1519,95.3805,0.0000,0.3025,0.0000,0.4871,0.0000,1.3947,2.4534,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9707,79680208896,7583080448,408983552,87.2071,494512128,59996160,89.9707,79680208896,7583059968,68025933824,89.9707,79680208896,7583076352,68025946112,89.9707,79680208896,7583064064,7648296960,8371621888,3127920,1923688,2,206,2478,0.1200,0.2400,0.0800,2863,82.1553,0.0000,0.2999,0.0000,8.4609,0.0000,2.7655,6.2510,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7973,79680208896,6958084096,408983552,87.2071,494512128,59996160,90.7973,79680208896,6958084096,68650938368,90.7973,79680208896,6958071808,68650938368,90.7973,79680208896,6958071808,6614491136,8371621888,0,0,0,1,0,0,0,0,0,0
1529580752,59568,51008,8,305,846,99.4600,29.9800,62.9300,2416,0.0000,0.0000,0.4000,0.0167,0.2166,0.0000,97.2005,2.1333,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437287424,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437287424,68171714560,90.1635,79680208896,7437295616,68171714560,90.1635,79680208896,7437295616,7785574400,8371621888,229880,215568,2,207,704,0.0000,11.3600,2.7000,2143,95.3133,0.0000,0.3191,0.0000,0.5038,0.0000,1.4279,2.4689,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9706,79680208896,7583096832,408983552,87.2071,494512128,59996160,89.9707,79680208896,7583084544,68025913344,89.9706,79680208896,7583096832,68025925632,89.9707,79680208896,7583084544,7648210944,8371621888,3184920,1513616,2,206,2546,0.1100,0.2400,0.0700,2816,82.0646,0.0000,0.2997,0.0000,8.4805,0.0000,2.8085,6.2934,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7973,79680208896,6958096384,408983552,87.2071,494512128,59996160,90.7973,79680208896,6958104576,68650913792,90.7973,79680208896,6958096384,68650926080,90.7973,79680208896,6958084096,6614630400,8371621888,0,0,0,1,0,0,0,0,0,0
1529580757,103848,77048,14,305,759,99.5000,30.3600,63.5500,2087,0.0000,0.0000,0.3833,0.0167,0.2333,0.0000,97.2671,2.1163,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437295616,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437303808,68171706368,90.1635,79680208896,7437303808,68171706368,90.1635,79680208896,7437303808,7785607168,8371621888,267344,175688,2,207,838,0.0000,11.3000,2.6500,1484,95.2797,0.0000,0.3359,0.0000,0.4871,0.0000,1.4612,2.4353,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9706,79680208896,7583121408,408983552,87.2071,494512128,59996160,89.9706,79680208896,7583113216,68025892864,89.9706,79680208896,7583117312,68025892864,89.9706,79680208896,7583117312,7648210944,8371621888,3116944,1538120,4,208,2499,0.1000,0.2400,0.0700,3097,81.9528,0.0000,0.2992,0.0000,8.5106,0.0000,2.8198,6.3759,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7972,79680208896,6958112768,408983552,87.2071,494512128,59996160,90.7972,79680208896,6958120960,68650897408,90.7972,79680208896,6958112768,68650897408,90.7972,79680208896,6958112768,6614536192,8371621888,0,0,0,1,0,0,0,0,0,0
1529580762,100672,50288,2,203,669,99.5400,30.7300,62.4900,2215,5.7343,0.0000,0.4165,0.0167,0.2500,0.0000,97.1338,2.2159,4172328960,97.1447,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1635,79680208896,7437303808,408983552,87.2071,494512128,59996160,90.1635,79680208896,7437312000,68171698176,90.1635,79680208896,7437312000,68171698176,90.1635,79680208896,7437312000,7799365632,8371621888,223832,182912,4,217,661,0.0000,11.2400,2.6100,2281,95.2957,0.0000,0.2857,0.0000,0.5376,0.0000,1.4454,3.8985,4205105152,97.9079,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9706,79680208896,7583150080,408983552,87.2071,494512128,59996160,89.9706,79680208896,7583133696,68025872384,89.9706,79680208896,7583137792,68025872384,89.9706,79680208896,7583137792,7644372992,8371621888,3160704,1503520,6,203,2586,0.1000,0.2400,0.0700,3193,82.0893,0.0000,0.3150,0.0000,8.4583,0.0000,2.8023,6.3632,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7972,79680208896,6958133248,408983552,87.2071,494512128,59996160,90.7972,79680208896,6958133248,68650876928,90.7972,79680208896,6958133248,68650881024,90.7972,79680208896,6958129152,6614474752,8371621888,0,0,0,0,1,0,0,0,0,0
1529580767,51056,495888,2,203,665,91.5700,30.5700,61.4600,1323,13.7500,0.0000,0.4001,0.0167,0.2334,0.0000,89.8000,2.1841,4172328960,97.1447,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1634,79680208896,7437320192,408983552,87.2071,494512128,59996160,90.1634,79680208896,7437320192,68171681792,90.1634,79680208896,7437328384,68171689984,90.1634,79680208896,7437320192,7799382016,8371621888,281664,657440,3,213,976,0.0800,11.1800,2.5800,1492,89.2305,0.0000,0.2854,0.0000,0.5203,0.0000,1.5622,11.7005,4205117440,97.9081,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9705,79680208896,7583170560,408983552,87.2071,494512128,59996160,89.9706,79680208896,7583154176,68025843712,89.9706,79680208896,7583166464,68025847808,89.9706,79680208896,7583162368,7645515776,8371621888,3120392,1961080,2,203,2501,0.0900,0.2400,0.0700,2801,81.9931,0.0000,0.2995,0.0000,8.4634,0.0000,2.8045,6.2431,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7972,79680208896,6958145536,408983552,87.2071,494512128,59996160,90.7972,79680208896,6958157824,68650868736,90.7972,79680208896,6958141440,68650868736,90.7972,79680208896,6958141440,6614614016,8371621888,0,0,0,0,1,0,0,0,0,0
