timestamp,bono_normal,bono_cpu/limit,bono_cpu/request,bono_cpu/usage,bono_cpu/usage_rate,bono_filesystem/limit,bono_filesystem/usage,bono_memory/cache,bono_memory/limit,bono_memory/major_page_faults,bono_memory/major_page_faults_rate,bono_memory/page_faults,bono_memory/page_faults_rate,bono_memory/request,bono_memory/rss,bono_memory/usage,bono_memory/working_set,bono_uptime,bono_normal,homestead_normal,homestead_cpu/limit,homestead_cpu/request,homestead_cpu/usage,homestead_cpu/usage_rate,homestead_filesystem/limit,homestead_filesystem/usage,homestead_memory/cache,homestead_memory/limit,homestead_memory/major_page_faults,homestead_memory/major_page_faults_rate,homestead_memory/page_faults,homestead_memory/page_faults_rate,homestead_memory/request,homestead_memory/rss,homestead_memory/usage,homestead_memory/working_set,homestead_uptime,homestead_normal,sprout_normal,sprout_cpu/limit,sprout_cpu/request,sprout_cpu/usage,sprout_cpu/usage_rate,sprout_filesystem/limit,sprout_filesystem/usage,sprout_memory/cache,sprout_memory/limit,sprout_memory/major_page_faults,sprout_memory/major_page_faults_rate,sprout_memory/page_faults,sprout_memory/page_faults_rate,sprout_memory/request,sprout_memory/rss,sprout_memory/usage,sprout_memory/working_set,sprout_uptime,sprout_normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io,normal
1529578540,1,0,0,284622529621,3,79680208896,1445888,4812800,0,0,0,14864913,155.94532775878906,0,84119552,89022464,88977408,82975526,1,0,0,0,2489652880349,23,79680208896,286720,859283456,0,0,0,10441483,106.45178985595705,0,198008832,1057378304,1057325056,82890410,0,1,0,0,8526147676629,57,79680208896,253952,95842304,0,0,0,24660797,278.39755249023443,0,1166700544,1262632960,1262592000,82970209,1,0,0,0,1,0,0,0,0,0,0
1529578560,1,0,0,284677778856,3,79680208896,1445888,4812800,0,0,0,14868562,248.69036865234366,0,84119552,89042944,88997888,82995445,1,0,0,0,2489822627594,10,79680208896,286720,859324416,0,0,0,10442855,83.91771697998047,0,198025216,1057472512,1057419264,82910462,0,1,0,0,8526807935318,49,79680208896,253952,95846400,0,0,0,24664620,284.5605163574219,0,1166700544,1262546944,1262505984,82990273,1,0,0,0,1,0,0,0,0,0,0
1529578580,1,0,0,284750009917,2,79680208896,1445888,4812800,0,0,0,14871974,129.85809326171878,0,84119552,88932352,88887296,83015531,1,0,0,0,2490098475948,10,79680208896,286720,859381760,0,0,0,10445321,94.97803497314452,0,198053888,1057521664,1057468416,82930395,0,1,0,0,8527504498733,50,79680208896,253952,95854592,0,0,0,24669725,370.9045104980469,0,1166700544,1262555136,1262514176,83010255,1,0,0,0,1,0,0,0,0,0,0
1529578600,1,0,0,284809412522,3,79680208896,1445888,4812800,0,0,0,14875633,217.58432006835938,0,84119552,89018368,88973312,83035505,1,0,0,0,2490222281796,10,79680208896,286720,859410432,0,0,0,10446070,61.44742965698242,0,198074368,1057554432,1057501184,82950480,0,1,0,0,8529061117641,49,79680208896,253952,95862784,0,0,0,24678061,267.7437744140625,0,1166700544,1262563328,1262522368,83030281,1,0,0,0,1,0,0,0,0,0,0
1529578620,1,0,0,284873849068,3,79680208896,1445888,4812800,0,0,0,14879302,184.1123962402344,0,84119552,88932352,88887296,83055497,1,0,0,0,2490540088598,10,79680208896,286720,859480064,0,0,0,10448961,94.53943634033205,0,198098944,1057579008,1057525760,82970355,0,1,0,0,8529885256785,50,79680208896,253952,95870976,0,0,0,24683162,315.6220397949219,0,1166700544,1262571520,1262530560,83050255,1,0,0,0,1,0,0,0,0,0,0
1529578640,1,0,0,284937380619,3,79680208896,1445888,4812800,0,0,0,14882832,201.7887115478516,0,84119552,89022464,88977408,83075515,1,0,0,0,2490720417678,10,79680208896,286720,859521024,0,0,0,10450957,120.33480834960938,0,198119424,1057640448,1057587200,82990425,0,1,0,0,8531070802459,51,79680208896,253952,95875072,0,0,0,24690004,299.4510192871094,0,1166700544,1262575616,1262534656,83070224,1,0,0,0,1,0,0,0,0,0,0
1529578660,1,0,0,285021492608,3,79680208896,1445888,4816896,0,0,0,14886882,152.98057556152344,0,84119552,89026560,88977408,83095474,1,0,0,0,2490909683015,10,79680208896,286720,859557888,0,0,0,10452902,106.81145477294922,0,198135808,1057783808,1057730560,83010392,0,1,0,0,8531699112338,51,79680208896,253952,95879168,0,0,0,24694053,329.7261657714844,0,1166700544,1262579712,1262538752,83090228,1,0,0,0,1,0,0,0,0,0,0
1529578680,1,0,0,285062485183,3,79680208896,1445888,4816896,0,0,0,14889613,247.8045196533203,0,84119552,88936448,88891392,83115527,1,0,0,0,2491028294482,10,79680208896,286720,859582464,0,0,0,10453977,99.1438980102539,0,198176768,1057865728,1057812480,83030453,0,1,0,0,8532978186720,49,79680208896,253952,95891456,0,0,0,24701951,305.9861755371094,0,1166700544,1262592000,1262551040,83110241,1,0,0,0,1,0,0,0,0,0,0
1529578700,1,0,0,285107075778,2,79680208896,1449984,4816896,0,0,0,14891486,109.41535949707031,0,84119552,89022464,88977408,83135484,1,0,0,0,2491393530839,10,79680208896,286720,859664384,0,0,0,10456761,78.72404479980469,0,198254592,1057918976,1057865728,83050376,0,1,0,0,8533947772274,51,79680208896,253952,95895552,0,0,0,24706485,238.8800048828125,0,1166700544,1262596096,1262555136,83130228,1,0,0,0,1,0,0,0,0,0,0
1529578720,1,0,0,285197720902,3,79680208896,1449984,4816896,0,0,0,14896973,218.23341369628903,0,84119552,88936448,88891392,83155473,1,0,0,0,2491515569747,10,79680208896,286720,859697152,0,0,0,10457780,85.62857055664062,0,198291456,1057988608,1057935360,83070439,0,1,0,0,8534683781940,51,79680208896,253952,95899648,0,0,0,24711568,356.6261291503906,0,1166700544,1262686208,1262645248,83150192,1,0,0,0,1,0,0,0,0,0,0
1529578740,1,0,0,285256925594,3,79680208896,1449984,4816896,0,0,0,14900625,215.36505126953125,0,84119552,88936448,88891392,83175482,1,0,0,0,2491693342902,10,79680208896,286720,859734016,0,0,0,10459785,119.6068878173828,0,198311936,1058127872,1058074624,83090348,0,1,0,0,8536059219864,51,79680208896,253952,95911936,0,0,0,24720206,324.4879150390625,0,1166700544,1262612480,1262571520,83170252,1,0,0,0,1,0,0,0,0,0,0
1529578760,1,0,0,285334985163,2,79680208896,1449984,4816896,0,0,0,14904305,131.33677673339844,0,84119552,89022464,88977408,83195480,1,0,0,0,2491842351524,10,79680208896,286720,859766784,0,0,0,10461690,131.9560546875,0,198332416,1058222080,1058168832,83110314,0,1,0,0,8536986749842,51,79680208896,253952,95916032,0,0,0,24725314,282.4413757324219,0,1166700544,1262616576,1262575616,83190284,1,0,0,0,1,0,0,0,0,0,0
1529578780,1,0,0,285399076809,3,79680208896,1449984,4816896,0,0,0,14907984,186.7826995849609,0,84119552,89026560,88981504,83215554,1,0,0,0,2492056012463,10,79680208896,286720,859811840,0,0,0,10463160,73.87012481689453,0,198361088,1058172928,1058119680,83130379,0,1,0,0,8537904581012,52,79680208896,253952,95924224,0,0,0,24731175,335.2112121582031,0,1166700544,1262624768,1262583808,83210283,1,0,0,0,1,0,0,0,0,0,0
1529578800,1,0,0,285453163041,3,79680208896,1449984,4816896,0,0,0,14911640,255.6186828613281,0,84119552,89026560,88981504,83235454,1,0,0,0,2492251329348,10,79680208896,286720,859856896,0,0,0,10464280,58.85622787475586,0,198406144,1058390016,1058336768,83150275,0,1,0,0,8539241748268,50,79680208896,253952,95932416,0,0,0,24738737,286.35662841796875,0,1166700544,1262723072,1262682112,83230229,1,0,0,0,1,0,0,0,0,0,0
1529578820,1,0,0,285527734513,2,79680208896,1449984,4825088,0,0,0,14915044,123.74385833740234,0,84119552,89034752,88989696,83255551,1,0,0,0,2492646172339,10,79680208896,286720,859947008,0,0,0,10468311,108.67981719970705,0,198455296,1058529280,1058476032,83170315,0,1,0,0,8540080608810,50,79680208896,253952,95940608,0,0,0,24743080,262.30889892578125,0,1166700544,1262641152,1262600192,83250282,1,0,0,0,1,0,0,0,0,0,0
1529578840,1,0,0,285588283560,3,79680208896,1449984,4825088,0,0,0,14918698,202.66839599609366,0,84119552,89034752,88989696,83275441,1,0,0,0,2492793482373,10,79680208896,286720,859979776,0,0,0,10470220,137.5745849609375,0,198471680,1058578432,1058525184,83190381,0,1,0,0,8541310486907,50,79680208896,253952,95948800,0,0,0,24750413,299.1838684082031,0,1166700544,1262649344,1262608384,83270225,1,0,0,0,1,0,0,0,0,0,0
1529578860,1,0,0,285646953016,3,79680208896,1449984,4825088,0,0,0,14922078,213.5944061279297,0,84119552,89071616,89026560,83295507,1,0,0,0,2492982744191,10,79680208896,286720,860020736,0,0,0,10471880,90.6451416015625,0,198520832,1058660352,1058607104,83210324,0,1,0,0,8541966205042,49,79680208896,253952,95952896,0,0,0,24754732,325.23583984375,0,1166700544,1262739456,1262698496,83290222,1,0,0,0,1,0,0,0,0,0,0
1529578880,1,0,0,285706978803,3,79680208896,1449984,4825088,0,0,0,14925443,188.5352478027344,0,84119552,88944640,88899584,83315477,1,0,0,0,2493281593082,10,79680208896,286720,860082176,0,0,0,10474894,109.0049285888672,0,198569984,1058717696,1058664448,83230292,0,1,0,0,8542875269154,53,79680208896,253952,95956992,0,0,0,24760054,314.09161376953125,0,1166700544,1262657536,1262616576,83310271,1,0,0,0,1,0,0,0,0,0,0
1529578900,1,0,0,285742060070,2,79680208896,1449984,4825088,0,0,0,14927285,136.14280700683594,0,84119552,88944640,88899584,83335521,1,0,0,0,2493487674146,10,79680208896,286720,860131328,0,0,0,10477189,119.9399642944336,0,198590464,1058848768,1058795520,83250316,0,1,0,0,8544479267058,55,79680208896,253952,95969280,0,0,0,24768725,297.9383850097656,0,1166700544,1262669824,1262628864,83330271,1,0,0,0,1,0,0,0,0,0,0
1529578920,1,0,0,285834172140,3,79680208896,1449984,4825088,0,0,0,14932803,194.89344787597656,0,84119552,89010176,88965120,83355497,1,0,0,0,2493623382743,10,79680208896,286720,860160000,0,0,0,10478483,100.4526138305664,0,198610944,1058889728,1058836480,83270306,0,1,0,0,8545324990661,50,79680208896,253952,95973376,0,0,0,24773277,271.83950805664057,0,1166700544,1262759936,1262718976,83350204,1,0,0,0,1,0,0,0,0,0,0
1529578940,1,0,0,285904953766,2,79680208896,1449984,4825088,0,0,0,14936495,146.6141357421875,0,84119552,88944640,88899584,83375529,1,0,0,0,2493897849602,10,79680208896,286720,860221440,0,0,0,10481236,106.26609802246094,0,198639616,1058861056,1058803712,83290351,0,1,0,0,8546203367982,51,79680208896,253952,95981568,0,0,0,24778863,324.3399658203125,0,1166700544,1262682112,1262641152,83370250,1,0,0,0,1,0,0,0,0,0,0
1529578960,1,0,0,285961420581,4,79680208896,1449984,4829184,0,0,0,14940155,263.44766235351557,0,84119552,88948736,88903680,83395472,1,0,0,0,2494099168781,11,79680208896,286720,860258304,0,0,0,10483016,99.23206329345705,0,198795264,1059053568,1059000320,83310368,0,1,0,0,8547000154116,53,79680208896,253952,95985664,0,0,0,24783209,291.8536071777344,0,1166700544,1262813184,1262772224,83390175,1,0,0,0,1,0,0,0,0,0,0
1529578980,1,0,0,286032077325,3,79680208896,1449984,4829184,0,0,0,14943820,164.49266052246094,0,84119552,88948736,88903680,83415543,1,0,0,0,2494370066853,10,79680208896,286720,860319744,0,0,0,10484514,57.31771850585938,0,198848512,1059254272,1059201024,83330339,0,1,0,0,8548695739994,50,79680208896,253952,95997952,0,0,0,24793642,310.4273376464844,0,1166700544,1262698496,1262657536,83410273,1,0,0,0,1,0,0,0,0,0,0
1529579000,1,0,0,286099327239,3,79680208896,1454080,4829184,0,0,0,14947491,186.3794250488281,0,84119552,88948736,88903680,83435507,1,0,0,0,2494560434386,11,79680208896,286720,860360704,0,0,0,10486513,116.11534118652344,0,198885376,1059368960,1059315712,83350316,0,1,0,0,8549475057759,51,79680208896,253952,96006144,0,0,0,24798454,315.4884338378906,0,1166700544,1262796800,1262755840,83430183,1,0,0,0,1,0,0,0,0,0,0
1529579020,1,0,0,286133016232,2,79680208896,1454080,4829184,0,0,0,14949329,162.90731811523438,0,84119552,88948736,88903680,83455528,1,1,0,0,2494763936457,10,79680208896,286720,860405760,0,0,0,10488259,93.16781616210938,0,198914048,1059401728,1059348480,83370258,1,0,0,0,8550739118730,53,79680208896,253952,96014336,0,0,0,24805298,287.67474365234375,0,1166700544,1262714880,1262673920,83450209,0,0,0,0,0,0,0,0,1,0,0
1529579040,1,0,0,286232585723,3,79680208896,1454080,4829184,0,0,0,14954817,176.0598602294922,0,84119552,89034752,88989696,83475605,1,1,0,0,2494885237628,10,79680208896,286720,860430336,0,0,0,10489548,110.6486587524414,0,198926336,1059389440,1059336192,83390273,1,0,0,0,8551405504871,52,79680208896,253952,96018432,0,0,0,24808305,234.7866668701172,0,1166700544,1262804992,1262764032,83470343,0,0,0,0,0,0,0,0,1,0,0
1529579060,1,0,0,286268111448,2,79680208896,1454080,4829184,0,0,0,14956393,126.91357421875,0,84119552,88948736,88903680,83495516,1,1,0,0,2495182110903,10,79680208896,286720,860499968,0,0,0,10493115,123.5650863647461,0,198959104,1059536896,1059483648,83410338,1,0,0,0,8552122502219,55,79680208896,253952,96022528,0,0,0,24812897,353.3037109375,0,1166700544,1262723072,1262682112,83490299,0,0,0,0,0,0,0,0,1,0,0
1529579080,1,0,0,286362796929,3,79680208896,1454080,4829184,0,0,0,14961886,192.7494201660156,0,84119552,89038848,88993792,83515544,1,1,0,0,2495363194872,10,79680208896,286720,860536832,0,0,0,10495678,144.9276123046875,0,198979584,1059516416,1059463168,83430368,1,0,0,0,8553557285880,51,79680208896,253952,96030720,0,0,0,24820465,269.98367309570307,0,1166700544,1262821376,1262780416,83510280,0,0,0,0,0,0,0,0,1,0,0
1529579100,1,0,0,286415806381,4,79680208896,1454080,4829184,0,0,0,14965251,261.80331420898443,0,84119552,88948736,88903680,83535545,1,1,0,0,2495611549616,10,79680208896,286720,860594176,0,0,0,10498255,105.2728271484375,0,199000064,1059721216,1059667968,83450279,1,0,0,0,8554884587608,50,79680208896,253952,96038912,0,0,0,24828083,288.51043701171875,0,1166700544,1262739456,1262698496,83530250,0,0,0,0,0,0,0,0,1,0,0
1529579120,1,0,0,286488241539,2,79680208896,1454080,4833280,0,0,0,14968934,151.574462890625,0,84119552,89042944,88997888,83555552,1,1,0,0,2495755241714,10,79680208896,286720,860626944,0,0,0,10500184,143.06040954589844,0,199028736,1059766272,1059713024,83470376,1,0,0,0,8556202816341,69,79680208896,253952,96055296,0,0,0,24834467,334.56097412109375,0,1166700544,1262845952,1262804992,83550253,0,0,0,0,0,0,0,0,1,0,0
1529579140,1,0,0,286526208621,2,79680208896,1454080,4833280,0,0,0,14970492,119.05003356933594,0,84119552,89038848,88993792,83575533,1,1,0,0,2496577297699,30,79680208896,286720,860884992,0,0,0,10503462,121.71675872802734,0,199356416,1060241408,1060188160,83490292,1,0,0,0,8557318461054,69,79680208896,253952,96067584,0,0,0,24838251,235.52420043945312,0,1166700544,1262768128,1262727168,83570214,0,0,0,0,0,0,0,0,1,0,0
1529579160,1,0,0,286616497783,3,79680208896,1454080,4833280,0,0,0,14975984,188.43870544433602,0,84119552,88952832,88907776,83595567,1,1,0,0,2496688161687,10,79680208896,286720,860909568,0,0,0,10504730,120.7344970703125,0,199376896,1060364288,1060311040,83510401,1,0,0,0,8557971285187,55,79680208896,253952,96071680,0,0,0,24842285,345.92156982421875,0,1166700544,1262899200,1262858240,83590337,0,0,0,0,0,0,0,0,1,0,0
1529579180,1,0,0,286648610138,2,79680208896,1454080,4833280,0,0,0,14977818,160.97601318359375,0,84119552,88952832,88907776,83615508,1,1,0,0,2496828934051,10,79680208896,286720,860942336,0,0,0,10506647,145.12396240234375,0,199401472,1060417536,1060364288,83530335,1,0,0,0,8560334568403,78,79680208896,253952,96108544,0,0,0,24851705,313.1794738769531,0,1166700544,1262931968,1262891008,83610295,0,0,0,0,0,0,0,0,1,0,0
1529579200,1,0,0,286706452094,3,79680208896,1454080,4833280,0,0,0,14981482,214.78526306152344,0,84119552,89038848,88993792,83635531,1,1,0,0,2499383349654,85,79680208896,286720,861818880,0,0,0,10510416,126.33536529541016,0,200286208,1062211584,1062158336,83550351,1,0,0,0,8562069301500,158,79680208896,253952,96149504,0,0,0,24855293,327.8755798339844,0,1166700544,1262850048,1262809088,83630292,0,0,0,0,0,0,0,0,1,0,0
1529579220,1,0,0,286802832079,2,79680208896,1454080,4833280,0,0,0,14986973,168.61477661132812,0,84119552,88952832,88907776,83655564,1,1,0,0,2499964816883,46,79680208896,286720,862011392,0,0,0,10512095,135.60615539550778,0,200413184,1062506496,1062453248,83570361,1,0,0,0,8565038324183,91,79680208896,253952,96198656,0,0,0,24864913,297.79229736328125,0,1166700544,1262899200,1262858240,83650206,0,0,0,0,0,0,0,0,1,0,0
1529579240,1,0,0,286836127975,3,79680208896,1454080,4833280,0,0,0,14988688,167.5758514404297,0,84119552,88952832,88907776,83675569,1,1,0,0,2500188221276,12,79680208896,286720,862056448,0,0,0,10514375,124.21923828125,0,200462336,1062518784,1062465536,83590392,1,0,0,0,8565976994141,52,79680208896,253952,96202752,0,0,0,24869932,278.6644897460937,0,1166700544,1262903296,1262862336,83670249,0,0,0,0,0,0,0,0,1,0,0
1529579260,1,0,0,286927944982,2,79680208896,1454080,4837376,0,0,0,14994192,179.47190856933594,0,84119552,89047040,89001984,83695445,1,1,0,0,2500512090277,11,79680208896,286720,862126080,0,0,0,10517601,109.9955596923828,0,200507392,1062723584,1062670336,83610310,1,0,0,0,8566690594081,51,79680208896,253952,96210944,0,0,0,24873514,259.7886962890625,0,1166700544,1262911488,1262870528,83690283,0,0,0,0,0,0,0,0,1,0,0
1529579280,1,0,0,286979203538,3,79680208896,1454080,4837376,0,0,0,14997834,270.7064819335937,0,84119552,89047040,89001984,83715510,1,1,0,0,2500686792521,11,79680208896,286720,862162944,0,0,0,10519524,121.21324157714844,0,200531968,1062821888,1062768640,83630319,1,0,0,0,8568196005527,52,79680208896,253952,96219136,0,0,0,24881318,269.9110717773437,0,1166700544,1262919680,1262878720,83710260,0,0,0,0,0,0,0,0,1,0,0
1529579300,1,0,0,287014554024,2,79680208896,1458176,4837376,0,0,0,14999673,136.75137329101562,0,84119552,89083904,89038848,83735522,1,1,0,0,2500863767376,11,79680208896,286720,862199808,0,0,0,10522072,165.7623748779297,0,200626176,1062825984,1062772736,83650290,1,0,0,0,8568773713782,50,79680208896,253952,96223232,0,0,0,24884593,283.9830322265625,0,1166700544,1262923776,1262882816,83730216,0,0,0,0,0,0,0,0,1,0,0
1529579320,1,0,0,287107079804,3,79680208896,1458176,4837376,0,0,0,15005180,178.85154724121094,0,84119552,88956928,88911872,83755540,1,1,0,0,2501217380235,10,79680208896,286720,862273536,0,0,0,10525641,109.37915802001952,0,200671232,1062944768,1062887424,83670330,1,0,0,0,8569623178593,51,79680208896,253952,96227328,0,0,0,24889417,294.41485595703125,0,1166700544,1262927872,1262886912,83750189,0,0,0,0,0,0,0,0,1,0,0
1529579340,1,0,0,287161591983,3,79680208896,1458176,4837376,0,0,0,15008833,243.03614807128903,0,84119552,88956928,88911872,83775503,1,1,0,0,2501462492058,10,79680208896,286720,862326784,0,0,0,10528210,111.88926696777344,0,200724480,1063174144,1063120896,83690345,1,0,0,0,8571166077080,52,79680208896,253952,96239616,0,0,0,24898607,310.2891845703125,0,1166700544,1263030272,1262989312,83770207,0,0,0,0,0,0,0,0,1,0,0
1529579360,1,0,0,287199069074,2,79680208896,1458176,4837376,0,0,0,15010683,134.68011474609378,0,84119552,89042944,88997888,83795458,1,1,0,0,2501634607411,11,79680208896,286720,862359552,0,0,0,10530751,163.6132354736328,0,200732672,1063092224,1063038976,83710368,1,0,0,0,8571839990003,50,79680208896,253952,96243712,0,0,0,24901345,206.4420928955078,0,1166700544,1263030272,1262989312,83790207,0,0,0,0,0,0,0,0,1,0,0
1529579380,1,0,0,287257536771,3,79680208896,1458176,4837376,0,0,0,15014070,198.4116516113281,0,84119552,89047040,89001984,83815532,1,1,0,0,2501891430465,10,79680208896,286720,862416896,0,0,0,10533330,107.13507843017578,0,200765440,1063264256,1063211008,83730298,1,0,0,0,8573005228803,49,79680208896,253952,96251904,0,0,0,24907892,279.91421508789057,0,1166700544,1263042560,1263001600,83810250,0,0,0,0,0,0,0,0,1,0,0
1529579400,1,0,0,287355101795,3,79680208896,1458176,4837376,0,0,0,15019299,165.37339782714844,0,84123648,89067520,89022464,83835543,1,1,0,0,2502088377620,12,79680208896,286720,862453760,0,0,0,10535898,159.68051147460938,0,200941568,1063395328,1063342080,83750362,1,0,0,0,8573762530387,51,79680208896,253952,96256000,0,0,0,24912733,331.78436279296875,0,1166700544,1263079424,1263038464,83830215,0,0,0,0,0,0,0,0,1,0,0
1529579420,1,0,0,287427010683,3,79680208896,1458176,4837376,0,0,0,15022984,154.5552215576172,0,84123648,89047040,89001984,83855451,1,1,0,0,2502360195756,10,79680208896,286720,862515200,0,0,0,10538484,103.61455535888672,0,200974336,1063612416,1063559168,83770318,1,0,0,0,8575062248666,51,79680208896,253952,96268288,0,0,0,24919057,250.95074462890625,0,1166700544,1262968832,1262927872,83850324,0,0,0,0,0,0,0,0,1,0,0
1529579440,1,0,0,287489372825,3,79680208896,1458176,4837376,0,0,0,15026643,187.8654022216797,0,84123648,89006080,88961024,83875437,1,1,0,0,2502526821241,10,79680208896,286720,862547968,0,0,0,10541028,166.6631317138672,0,200986624,1063661568,1063608320,83790329,1,0,0,0,8575747878345,53,79680208896,253952,96272384,0,0,0,24923849,376.7423706054688,0,1166700544,1262972928,1262931968,83870292,0,0,0,0,0,0,0,0,1,0,0
1529579460,1,0,0,287522882761,2,79680208896,1458176,4837376,0,0,0,15028487,153.1226806640625,0,84123648,89051136,89006080,83895555,1,1,0,0,2502702949047,10,79680208896,286720,862588928,0,0,0,10542964,111.70880126953124,0,201003008,1063718912,1063665664,83810273,1,0,0,0,8576703939604,50,79680208896,253952,96276480,0,0,0,24928630,254.74087524414062,0,1166700544,1263067136,1263026176,83890271,0,0,0,0,0,0,0,0,1,0,0
1529579480,1,0,0,287612317235,3,79680208896,1458176,4841472,0,0,0,15033697,202.0732727050781,0,84123648,89092096,89047040,83915487,1,1,0,0,2502894757955,10,79680208896,286720,862629888,0,0,0,10544885,108.46964263916016,0,201007104,1063763968,1063710720,83830258,1,0,0,0,8577687443080,50,79680208896,253952,96284672,0,0,0,24934508,302.43145751953125,0,1166700544,1262985216,1262944256,83910276,0,0,0,0,0,0,0,0,1,0,0
1529579500,1,0,0,287647313159,2,79680208896,1458176,4841472,0,0,0,15035545,144.04946899414062,0,84123648,88965120,88920064,83935527,1,0,0,0,2503019701610,11,79680208896,286720,862654464,0,0,0,10546180,120.30368041992188,0,201015296,1063755776,1063702528,83850318,0,1,0,0,8578679666499,51,79680208896,253952,96292864,0,0,0,24940379,305.6142883300781,0,1166700544,1263083520,1263042560,83930198,1,0,0,0,0,0,1,0,0,0,0
1529579520,1,0,0,287707776836,3,79680208896,1458176,4841472,0,0,0,15039198,218.13134765625,0,84123648,89055232,89010176,83955558,1,0,0,0,2503669930046,17,79680208896,286720,862744576,0,0,0,10550202,106.36224365234376,0,201138176,1063964672,1063911424,83870359,0,1,0,0,8580725519215,60,79680208896,253952,96301056,0,0,0,24951094,316.8052673339844,0,1166700544,1263071232,1263030272,83950335,1,0,0,0,0,0,1,0,0,0,0
1529579540,1,0,0,287812527788,3,79680208896,1462272,4845568,0,0,0,15044450,152.255615234375,0,84123648,89059328,89014272,83975474,1,0,0,0,2503958495710,22,79680208896,286720,862773248,0,0,0,10551216,80.75802612304688,0,201146368,1063919616,1063866368,83890290,0,1,0,0,8581927450028,63,79680208896,253952,96309248,0,0,0,24956652,291.4735412597656,0,1166700544,1263009792,1262968832,83970240,1,0,0,0,0,0,1,0,0,0,0
1529579560,1,0,0,287870063637,3,79680208896,1462272,4845568,0,0,0,15047818,214.86618041992188,0,84123648,89059328,89014272,83995556,1,0,0,0,2504570815006,22,79680208896,286720,862834688,0,0,0,10554224,112.0936279296875,0,201187328,1064022016,1063968768,83910359,0,1,0,0,8582957282881,59,79680208896,253952,96313344,0,0,0,24961747,295.15625,0,1166700544,1263013888,1262972928,83990230,1,0,0,0,0,0,1,0,0,0,0
1529579580,1,0,0,287933742100,3,79680208896,1462272,4845568,0,0,0,15051207,169.75799560546875,0,84123648,88969216,88924160,84015509,1,0,0,0,2504937972806,21,79680208896,286720,862871552,0,0,0,10556226,119.59943389892578,0,201199616,1064071168,1064017920,83930421,0,1,0,0,8583803410702,59,79680208896,253952,96317440,0,0,0,24966566,338.3905334472656,0,1166700544,1263108096,1263067136,84010341,1,0,0,0,0,0,1,0,0,0,0
1529579600,1,0,0,287972774590,2,79680208896,1462272,4845568,0,0,0,15053053,137.19841003417972,0,84123648,89059328,89014272,84035521,1,0,0,0,2505159639081,21,79680208896,286720,862892032,0,0,0,10557227,98.0548095703125,0,201203712,1064222720,1064169472,83950284,0,1,0,0,8585411419959,61,79680208896,253952,96325632,0,0,0,24975218,329.9643859863281,0,1166700544,1263026176,1262985216,84030295,1,0,0,0,0,0,1,0,0,0,0
1529579620,1,0,0,288066371993,3,79680208896,1462272,4845568,0,0,0,15058543,184.7210998535156,0,84123648,89059328,89014272,84055445,1,0,0,0,2505560683171,22,79680208896,286720,862937088,0,0,0,10559160,109.04794311523438,0,201211904,1064275968,1064222720,83970380,0,1,0,0,8586845099274,62,79680208896,253952,96333824,0,0,0,24981034,253.94461059570312,0,1166700544,1263034368,1262993408,84050290,1,0,0,0,0,0,1,0,0,0,0
1529579640,1,0,0,288119355192,3,79680208896,1462272,4845568,0,0,0,15062197,262.40536499023443,0,84123648,89096192,89051136,84075533,1,0,0,0,2506357867460,22,79680208896,286720,863019008,0,0,0,10562259,86.43057250976562,0,201252864,1064271872,1064218624,83990287,0,1,0,0,8587517888579,64,79680208896,253952,96337920,0,0,0,24984300,311.8375549316406,0,1166700544,1263038464,1262997504,84070259,1,0,0,0,0,0,1,0,0,0,0
1529579660,1,0,0,288153591479,3,79680208896,1462272,4845568,0,0,0,15064057,171.52101135253906,0,84123648,88969216,88924160,84095495,1,0,0,0,2506650296379,24,79680208896,286720,863047680,0,0,0,10563553,109.05433654785156,0,201265152,1064394752,1064341504,84010342,0,1,0,0,8589148529284,58,79680208896,253952,96350208,0,0,0,24992420,292.7423095703125,0,1166700544,1263136768,1263095808,84090278,1,0,0,0,0,0,1,0,0,0,0
1529579680,1,0,0,288265441782,3,79680208896,1462272,4845568,0,0,0,15069576,149.57803344726562,0,84123648,89059328,89014272,84115541,1,0,0,0,2510649187018,143,79680208896,286720,863858688,0,0,0,10566874,119.50791931152344,0,202551296,1066459136,1066405888,84030378,0,1,0,0,8592190277526,178,79680208896,253952,96415744,0,0,0,24996787,256.6439819335937,0,1166700544,1263116288,1263075328,84110264,1,0,0,0,0,0,1,0,0,0,0
1529579700,1,0,0,288317019310,4,79680208896,1462272,4845568,0,0,0,15072924,273.4472045898437,0,84123648,88969216,88924160,84135546,1,0,0,0,2512047743477,104,79680208896,286720,864104448,0,0,0,10568562,126.62425994873048,0,202743808,1066975232,1066921984,84050287,0,1,0,0,8594415056634,174,79680208896,253952,96460800,0,0,0,25001114,339.5914001464844,0,1166700544,1263251456,1263210496,84130226,1,0,0,0,0,0,1,0,0,0,0
1529579720,1,0,0,288360591431,2,79680208896,1462272,4845568,0,0,0,15074519,101.6763916015625,0,84123648,89059328,89014272,84155481,1,0,0,0,2512386158732,32,79680208896,286720,864137216,0,0,0,10569566,95.21537017822266,0,202756096,1067020288,1066967040,84070284,0,1,0,0,8596211577995,67,79680208896,253952,96473088,0,0,0,25008438,275.98867797851557,0,1166700544,1263263744,1263222784,84150213,1,0,0,0,0,0,1,0,0,0,0
