timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529577560,0,0,2394949916348,189,79680208896,286720,824553472,0,0,0,10327729,133.82928466796878,0,179933184,1004597248,1004544000,81910475,0,1,0,0
1529577580,0,0,2398053222482,186,79680208896,286720,825802752,0,0,0,10329490,106.06683349609376,0,180342784,1006223360,1006170112,81930523,0,1,0,0
1529577600,0,0,2404267505284,181,79680208896,286720,828354560,0,0,0,10333053,104.34396362304688,0,181104640,1009561600,1009508352,81950445,0,1,0,0
1529577620,0,0,2407188419885,180,79680208896,286720,829554688,0,0,0,10335228,134.61331176757812,0,181833728,1011388416,1011335168,81970378,0,1,0,0
1529577640,0,0,2409550935008,182,79680208896,286720,830504960,0,0,0,10336353,86.99273681640625,0,182235136,1012834304,1012781056,81990453,0,1,0,0
1529577660,0,0,2413097225238,184,79680208896,286720,831934464,0,0,0,10338229,97.5496063232422,0,182779904,1014841344,1014788096,82010483,0,1,0,0
1529577680,0,0,2416804528555,187,79680208896,286720,833417216,0,0,0,10340353,107.2672882080078,0,183279616,1016737792,1016684544,82030444,0,1,0,0
1529577700,0,0,2419914060960,182,79680208896,286720,834650112,0,0,0,10342153,105.74051666259766,0,183885824,1018609664,1018556416,82050465,0,1,0,0
1529577720,0,0,2425609389125,187,79680208896,286720,836911104,0,0,0,10345114,97.6305923461914,0,184811520,1021747200,1021693952,82070461,0,1,0,0
1529577740,0,0,2428331728061,187,79680208896,286720,837988352,0,0,0,10346867,120.98161315917969,0,185204736,1023307776,1023254528,82090504,0,1,0,0
1529577760,0,0,2434127272766,185,79680208896,286720,840245248,0,0,0,10350142,104.96697998046876,0,186187776,1026461696,1026408448,82110431,0,1,0,0
1529577780,0,0,2436935408887,181,79680208896,286720,841334784,0,0,0,10352264,136.85554504394528,0,186720256,1028120576,1028067328,82130423,0,1,0,0
1529577800,0,0,2440459119844,187,79680208896,286720,842686464,0,0,0,10354056,95.4547119140625,0,187285504,1030008832,1029955584,82150368,0,1,0,0
1529577820,0,0,2442510560124,191,79680208896,286720,843489280,0,0,0,10355227,109.44719696044922,0,187604992,1031221248,1031163904,82170459,0,1,0,0
1529577840,0,0,2446033839001,186,79680208896,286720,844840960,0,0,0,10356751,80.61566925048828,0,188235776,1033199616,1033146368,82190416,0,1,0,0
1529577860,0,0,2451350526468,185,79680208896,286720,846839808,0,0,0,10359400,92.2413558959961,0,189329408,1036193792,1036140544,82210418,0,1,0,0
1529577880,0,0,2455090183098,138,79680208896,286720,848101376,0,0,0,10362870,128.66560363769528,0,190099456,1038307328,1038254080,82230378,1,0,0,0
1529577900,0,0,2457161146287,135,79680208896,286720,848822272,0,0,0,10364904,132.61488342285156,0,190545920,1039368192,1039314944,82250314,1,0,0,0
1529577920,0,0,2459136041225,134,79680208896,286720,849506304,0,0,0,10366669,120.15103912353516,0,190984192,1040543744,1040490496,82270387,1,0,0,0
1529577940,0,0,2463142605024,137,79680208896,286720,850882560,0,0,0,10370407,128.05084228515622,0,191770624,1042780160,1042726912,82290356,1,0,0,0
1529577960,0,0,2466205531886,136,79680208896,286720,851939328,0,0,0,10372602,97.71257019042969,0,192450560,1044508672,1044455424,82310318,1,0,0,0
1529577980,0,0,2467877309291,136,79680208896,286720,852512768,0,0,0,10374312,139.44534301757812,0,192794624,1045430272,1045377024,82330342,1,0,0,0
1529578000,0,0,2471657097649,134,79680208896,286720,853835776,0,0,0,10377719,121.23351287841795,0,193662976,1047564288,1047511040,82350352,1,0,0,0
1529578020,0,0,2473399340187,113,79680208896,286720,854446080,0,0,0,10379514,116.56983947753906,0,193970176,1048510464,1048457216,82370402,1,0,0,0
1529578040,0,0,2474701182129,111,79680208896,286720,854876160,0,0,0,10380607,93.44365692138672,0,194301952,1049178112,1049124864,82390387,1,0,0,0
